Site ID,Chloride as Cl,Calcium (Total),Total Magnesium,Sodium as Na,Potassium as K,Salinity as EC@25 (lab),Date,pH
" ""71204",510.0,110.0,54.0,250.0,6.1,2200.0,1995-12-15,7.5
" ""71204",490.0,99.0,46.0,230.0,5.2,2000.0,2000-12-05,7.2
" ""71204",550.0,115.0,58.0,274.0,9.0,1950.0,2002-12-17,7.28
" ""71204",486.0,115.0,55.0,219.0,7.0,2110.0,2003-04-15,7.49
" ""71204",716.0,140.0,76.0,383.0,7.0,2970.0,2009-06-22,7.3
" ""71204",2500.0,360.0,210.0,840.0,11.0,7700.0,2018-11-28,6.78
" ""71204",920.0,150.0,78.0,330.0,7.0,3000.0,2019-10-17,6.88
" ""71209",550.0,78.0,47.0,320.0,6.4,2200.0,1986-05-07,8.0
" ""71209",480.0,50.0,40.0,270.0,4.9,1900.0,1986-09-24,8.3
" ""71209",520.0,86.0,44.0,270.0,5.2,2100.0,1987-11-18,8.07
" ""71209",470.0,77.0,40.0,250.0,4.9,1900.0,1987-11-18,8.07
" ""71209",450.0,76.0,39.0,250.0,5.0,1900.0,1987-11-18,8.07
" ""71209",440.0,74.0,38.0,240.0,4.9,1900.0,1987-11-19,7.9
" ""71209",440.0,76.0,39.0,250.0,4.8,1900.0,1987-11-19,7.9
" ""71209",440.0,77.0,39.0,250.0,4.8,1900.0,1987-11-19,7.9
" ""71209",580.0,75.0,48.0,290.0,5.9,2200.0,1987-11-06,8.4
" ""71209",550.0,88.0,50.0,290.0,6.5,2200.0,1988-11-23,8.1
" ""71209",460.0,38.0,38.0,260.0,5.3,1800.0,1988-04-22,8.1
" ""71209",470.0,79.0,41.0,280.0,4.9,2000.0,1989-11-21,7.9
" ""71209",590.0,85.0,43.0,260.0,4.7,2400.0,1990-12-14,7.9
" ""71209",540.0,90.0,48.0,280.0,5.4,2200.0,1991-12-03,7.9
" ""71209",600.0,97.0,51.0,290.0,5.5,2400.0,1992-12-16,7.7
" ""71209",570.0,88.0,47.0,290.0,5.3,2300.0,1993-11-19,7.8
" ""71209",570.0,91.0,48.0,270.0,5.5,2300.0,1994-11-17,7.7
" ""71209",590.0,100.0,54.0,310.0,6.3,2400.0,1995-12-05,7.8
" ""71209",531.0,99.0,46.0,315.0,10.0,1750.0,2002-12-18,7.9
" ""71209",600.0,78.0,42.0,270.0,5.3,2200.0,2018-11-27,7.52
" ""71209",430.0,70.0,38.0,240.0,5.6,1700.0,2019-10-09,7.62
" ""71210",500.0,110.0,47.0,240.0,5.5,2100.0,1986-06-20,7.9
" ""71210",490.0,110.0,47.0,230.0,5.9,2100.0,1987-11-26,7.8
" ""71210",480.0,110.0,47.0,230.0,5.7,2000.0,1987-11-26,7.8
" ""71210",480.0,110.0,46.0,230.0,5.5,2000.0,1987-11-26,7.8
" ""71210",480.0,110.0,47.0,230.0,5.5,2000.0,1987-11-27,7.9
" ""71210",480.0,110.0,46.0,230.0,5.6,2000.0,1987-11-27,7.9
" ""71210",480.0,20.0,47.0,250.0,6.8,1700.0,1987-11-06,8.3
" ""71210",430.0,33.0,47.0,250.0,7.1,1800.0,1988-11-23,8.5
" ""71210",450.0,25.0,46.0,240.0,5.9,1800.0,1988-04-22,8.2
" ""71210",450.0,65.0,46.0,240.0,6.1,1900.0,1989-11-21,7.8
" ""71210",460.0,66.0,46.0,230.0,5.8,2000.0,1990-12-14,8.0
" ""71210",470.0,72.0,51.0,240.0,6.1,1900.0,1991-12-03,8.0
" ""71210",490.0,67.0,50.0,240.0,6.1,2000.0,1992-12-16,7.8
" ""71210",500.0,79.0,48.0,240.0,5.9,2000.0,1993-11-19,7.7
" ""71210",490.0,78.0,49.0,230.0,6.1,2000.0,1994-11-17,7.7
" ""71210",520.0,80.0,55.0,260.0,7.0,2100.0,1995-12-05,7.8
" ""71210",510.0,93.0,48.0,220.0,5.8,2200.0,1996-12-18,7.8
" ""71210",520.0,100.0,53.0,250.0,6.7,2200.0,1997-11-11,7.8
" ""71210",930.0,99.0,79.0,470.0,13.0,3600.0,1998-12-10,7.9
" ""71210",740.0,85.0,63.0,360.0,10.0,2900.0,1999-11-30,7.8
" ""71210",580.0,83.0,54.0,280.0,7.9,2400.0,2001-12-11,7.6
" ""71210",550.0,83.0,54.0,280.0,7.5,2300.0,2002-10-25,7.4
" ""71210",549.0,104.0,35.0,267.0,11.0,2230.0,2003-11-27,7.8
" ""71210",550.0,99.0,57.0,232.0,10.0,2060.0,2003-04-14,7.7
" ""71210",532.0,91.0,58.0,259.0,9.0,2160.0,2004-12-08,7.81
" ""71210",572.0,109.0,61.0,293.0,9.0,1710.0,2005-11-28,7.58
" ""71210",581.0,88.0,49.0,276.0,10.0,2190.0,2006-11-14,7.48
" ""71210",533.0,89.0,56.0,250.0,8.0,2100.0,2007-01-10,7.46
" ""71210",646.0,94.0,49.0,274.0,8.0,2050.0,2007-12-10,7.44
" ""71210",730.0,29.0,60.0,310.0,11.0,2300.0,2018-11-27,8.45
" ""71210",720.0,36.0,71.0,360.0,12.0,2400.0,2019-10-09,8.39
" ""71216",2000.0,230.0,160.0,820.0,12.0,6200.0,1987-01-20,7.4
" ""71216",1900.0,250.0,170.0,830.0,12.0,6100.0,1987-11-11,8.1
" ""71216",2500.0,290.0,200.0,1300.0,16.0,8000.0,1988-11-21,7.1
" ""71216",790.0,90.0,63.0,460.0,4.5,3000.0,1989-11-21,7.9
" ""71216",2600.0,270.0,190.0,1000.0,16.0,8200.0,1990-12-14,6.7
" ""71216",2500.0,280.0,200.0,1000.0,16.0,7500.0,1991-12-04,7.2
" ""71216",2700.0,300.0,220.0,1100.0,20.0,8400.0,1992-12-16,6.7
" ""71216",2600.0,300.0,210.0,1100.0,21.0,7900.0,1993-11-25,6.6
" ""71216",2600.0,300.0,200.0,1100.0,16.0,8100.0,1994-11-14,6.6
" ""71216",2600.0,310.0,220.0,1100.0,17.0,8200.0,1995-12-05,6.8
" ""71216",2600.0,280.0,190.0,1000.0,17.0,8000.0,2000-12-19,6.5
" ""71216",2530.0,295.0,197.0,910.0,19.0,6410.0,2002-12-13,6.74
" ""71216",2200.0,288.0,209.0,1130.0,19.4,8820.0,2010-03-03,7.3
" ""71216",2900.0,230.0,220.0,1300.0,6.7,8100.0,2010-06-01,7.4
" ""71219",2700.0,270.0,220.0,1400.0,21.0,8400.0,1987-11-06,8.0
" ""71219",3500.0,290.0,260.0,2300.0,25.0,11000.0,1988-11-23,7.2
" ""71219",2600.0,230.0,190.0,1300.0,15.0,8300.0,1988-04-22,7.3
" ""71219",4800.0,400.0,350.0,2500.0,37.0,15000.0,1989-11-21,7.0
" ""71219",4800.0,390.0,370.0,2700.0,46.0,15000.0,1990-12-14,6.7
" ""71219",4600.0,340.0,330.0,2300.0,47.0,14000.0,1991-12-04,7.2
" ""71219",5600.0,400.0,390.0,2900.0,60.0,17000.0,1992-12-16,6.8
" ""71219",5300.0,360.0,360.0,2800.0,59.0,16000.0,1993-11-19,6.9
" ""71219",4900.0,320.0,320.0,2400.0,51.0,15000.0,1994-11-17,6.8
" ""71219",4300.0,320.0,340.0,2600.0,52.0,14000.0,1995-12-05,7.0
" ""71219",5700.0,950.0,740.0,4000.0,50.0,17000.0,1996-12-18,7.1
" ""71219",4600.0,280.0,300.0,2400.0,53.0,14000.0,1997-11-11,7.2
" ""71219",4300.0,300.0,300.0,2200.0,46.0,13000.0,1998-12-10,7.0
" ""71219",4000.0,270.0,300.0,2300.0,47.0,13000.0,1999-12-03,6.9
" ""71219",4500.0,270.0,310.0,2400.0,48.0,14000.0,2001-12-08,6.8
" ""71219",4100.0,250.0,280.0,2400.0,47.0,13000.0,2002-10-25,6.7
" ""71219",4100.0,250.0,280.0,2400.0,47.0,13000.0,2002-11-25,6.7
" ""71219",4470.0,275.0,297.0,2140.0,84.0,13000.0,2003-11-27,7.16
" ""71219",4120.0,239.0,327.0,2240.0,72.0,12600.0,2004-12-08,7.18
" ""71219",4540.0,288.0,340.0,2610.0,61.0,5420.0,2005-11-28,6.87
" ""71219",4140.0,209.0,266.0,2140.0,64.0,1320.0,2006-11-14,6.84
" ""71219",4590.0,221.0,309.0,2210.0,58.0,12300.0,2007-01-09,6.8
" ""71219",3680.0,247.0,294.0,2110.0,56.0,13400.0,2007-12-10,6.82
" ""71219",4500.0,230.0,310.0,2200.0,48.0,13000.0,2018-11-27,6.69
" ""71219",5400.0,270.0,370.0,2700.0,58.0,13000.0,2019-10-09,6.68
" ""71846",506.0,10.0,37.0,268.0,6.0,1682.0,1971-01-12,7.65
" ""71846",450.0,55.0,51.0,256.0,6.0,1870.0,1974-10-17,8.12
" ""71846",457.0,10.0,39.0,248.0,6.0,1560.0,1977-09-01,7.84
" ""71846",450.0,9.0,39.0,247.0,6.0,1652.0,1978-05-03,8.11
" ""71846",464.0,57.0,52.0,260.0,6.0,1940.0,1979-01-03,8.3
" ""71846",770.0,90.0,81.0,373.0,6.0,2870.0,1979-11-29,7.77
" ""71846",478.0,72.0,51.0,262.0,5.0,2010.0,1979-12-01,8.13
" ""71846",455.0,60.0,50.0,253.0,5.0,1900.0,1979-05-21,8.5
" ""71846",1900.0,120.0,200.0,850.0,4.0,6200.0,1983-07-27,6.6
" ""71846",1800.0,120.0,180.0,810.0,4.5,6000.0,1983-08-03,6.5
" ""71846",1500.0,94.0,160.0,700.0,3.3,5100.0,1985-09-11,7.3
" ""71846",1600.0,130.0,220.0,820.0,6.3,5000.0,1986-01-13,6.8
" ""71846",1700.0,110.0,180.0,850.0,2.9,5900.0,1986-05-07,6.9
" ""71846",1600.0,100.0,160.0,810.0,3.2,5200.0,1987-11-24,7.3
" ""71846",1800.0,110.0,180.0,820.0,2.9,5800.0,1987-04-08,6.8
" ""71846",1800.0,110.0,180.0,830.0,3.3,5500.0,1988-11-17,6.7
" ""71846",1900.0,110.0,200.0,930.0,2.8,6200.0,1988-05-19,6.7
" ""71846",1700.0,110.0,180.0,830.0,4.5,5400.0,1989-12-12,6.8
" ""71846",1800.0,100.0,170.0,780.0,2.7,5800.0,1989-04-10,6.7
" ""71846",1600.0,97.0,160.0,690.0,3.2,5400.0,1990-11-22,6.7
" ""71846",1900.0,120.0,200.0,910.0,4.3,6100.0,1990-04-09,6.7
" ""71846",1600.0,110.0,180.0,780.0,5.3,5300.0,1991-10-29,6.7
" ""71846",1800.0,110.0,190.0,860.0,5.5,6000.0,1991-04-09,6.6
" ""71846",1400.0,92.0,150.0,650.0,2.9,4800.0,1992-12-09,6.9
" ""71846",1200.0,75.0,130.0,570.0,6.6,4100.0,1992-03-06,7.1
" ""71846",1500.0,90.0,150.0,680.0,5.8,4900.0,1993-12-01,6.8
" ""71846",1800.0,100.0,180.0,840.0,4.4,6000.0,1993-03-31,6.7
" ""71846",1300.0,72.0,120.0,540.0,3.6,4800.0,1994-11-16,6.9
" ""71846",1000.0,76.0,120.0,540.0,4.3,3600.0,1994-04-07,6.8
" ""71846",1300.0,76.0,130.0,610.0,8.0,4500.0,1995-12-12,6.8
" ""71846",620.0,65.0,67.0,330.0,4.8,2500.0,1995-03-30,7.5
" ""71846",1600.0,96.0,160.0,720.0,3.8,5300.0,1996-03-27,6.9
" ""71846",1200.0,76.0,120.0,500.0,7.2,4100.0,2000-12-13,6.9
" ""71846",506.0,79.0,64.0,320.0,9.0,2060.0,2002-12-15,7.73
" ""71847",538.0,10.0,45.0,285.0,4.0,1810.0,1971-01-12,7.9
" ""71847",398.0,44.0,54.0,246.0,4.0,1780.0,1974-10-17,7.7
" ""71847",430.0,6.0,28.0,251.0,4.0,1460.0,1977-09-01,8.29
" ""71847",397.0,39.0,54.0,249.0,4.0,1800.0,1978-12-14,7.65
" ""71847",423.0,8.0,27.0,250.0,4.0,1545.0,1978-05-03,8.21
" ""71847",460.0,53.0,61.0,267.0,4.0,1990.0,1979-12-10,8.1
" ""71847",575.0,66.0,72.0,280.0,5.0,2300.0,1979-12-13,7.95
" ""71847",400.0,44.0,54.0,247.0,4.0,1840.0,1979-02-12,6.99
" ""71847",396.0,40.0,53.0,249.0,3.0,1750.0,1979-05-21,7.95
" ""71847",1500.0,100.0,150.0,690.0,5.0,5000.0,1983-07-27,7.4
" ""71847",1700.0,100.0,160.0,750.0,3.0,5700.0,1985-09-11,6.7
" ""71847",1800.0,100.0,180.0,830.0,3.8,5800.0,1986-01-13,6.9
" ""71847",1200.0,81.0,130.0,580.0,3.8,4300.0,1986-05-07,7.3
" ""71847",1600.0,100.0,170.0,800.0,3.6,5300.0,1987-11-24,7.3
" ""71847",1200.0,78.0,130.0,580.0,3.4,4100.0,1987-04-08,7.1
" ""71847",1600.0,110.0,170.0,780.0,4.0,5300.0,1988-11-17,7.1
" ""71847",1200.0,78.0,130.0,610.0,3.6,4200.0,1988-05-19,6.9
" ""71847",1600.0,92.0,160.0,760.0,3.8,5200.0,1989-12-12,7.0
" ""71847",1100.0,75.0,120.0,550.0,3.3,4100.0,1989-04-10,7.0
" ""71847",1600.0,90.0,150.0,680.0,3.6,5200.0,1990-11-22,6.9
" ""71847",1100.0,78.0,130.0,560.0,2.6,3900.0,1990-04-09,7.0
" ""71847",1500.0,86.0,160.0,720.0,4.4,5000.0,1991-10-29,6.9
" ""71847",1100.0,72.0,120.0,540.0,4.2,3900.0,1991-04-10,6.8
" ""71847",1000.0,71.0,110.0,510.0,2.9,3700.0,1992-12-09,7.1
" ""71847",1700.0,110.0,180.0,770.0,8.7,5700.0,1992-03-06,7.0
" ""71847",1200.0,80.0,130.0,610.0,4.5,4100.0,1993-12-01,7.3
" ""71847",940.0,66.0,110.0,470.0,4.2,3600.0,1993-03-31,6.7
" ""71847",1300.0,72.0,120.0,540.0,3.4,4500.0,1994-11-16,7.0
" ""71847",1600.0,96.0,170.0,780.0,4.0,5100.0,1994-04-07,6.7
" ""71847",1300.0,80.0,130.0,620.0,8.8,4400.0,1995-12-12,7.0
" ""71847",900.0,66.0,100.0,450.0,4.7,3200.0,1995-03-30,6.8
" ""71847",1100.0,74.0,117.0,510.0,4.2,3800.0,1996-03-27,6.8
" ""71848",458.0,10.0,31.0,300.0,5.0,1749.0,1971-01-12,7.8
" ""71848",504.0,16.0,22.0,272.0,4.0,1600.0,1977-08-31,7.85
" ""71848",478.0,10.0,17.0,271.0,4.0,1605.0,1978-05-03,7.21
" ""71848",536.0,10.0,22.0,275.0,4.0,1950.0,1979-01-03,2.98
" ""71848",512.0,17.0,38.0,293.0,5.0,2000.0,1979-02-07,3.28
" ""71848",511.0,16.0,37.0,275.0,4.0,1670.0,1979-05-21,6.67
" ""71848",480.0,14.0,35.0,290.0,4.2,1800.0,1983-07-27,6.9
" ""71848",520.0,14.0,34.0,290.0,4.4,1900.0,1983-08-03,6.4
" ""71850",839.0,24.0,75.0,473.0,6.0,3216.0,1971-01-12,8.12
" ""71850",1041.0,40.0,65.0,501.0,5.0,3150.0,1977-08-31,7.37
" ""71850",1067.0,36.0,89.0,507.0,5.0,3450.0,1978-12-12,7.49
" ""71850",1013.0,39.0,60.0,503.0,5.0,3205.0,1978-05-03,6.92
" ""71850",925.0,42.0,91.0,447.0,5.0,3150.0,1979-02-07,6.99
" ""71850",916.0,45.0,87.0,450.0,5.0,3050.0,1979-05-21,8.03
" ""71850",1100.0,46.0,86.0,480.0,4.6,3400.0,1983-07-27,4.5
" ""71850",960.0,48.0,88.0,460.0,4.8,3400.0,1983-08-02,6.3
" ""71851",497.0,13.0,19.0,302.0,5.0,1790.0,1978-05-03,7.45
" ""71851",809.0,32.0,60.0,413.0,8.0,2740.0,1979-01-11,6.61
" ""71851",740.0,105.0,80.0,318.0,8.0,2760.0,1979-07-16,7.35
" ""71851",733.0,105.0,80.0,313.0,9.0,2740.0,1979-07-18,7.64
" ""71851",790.0,56.0,78.0,390.0,9.4,2800.0,1983-08-17,7.4
" ""71851",720.0,89.0,73.0,300.0,7.9,2800.0,1996-12-17,7.6
" ""71851",730.0,95.0,78.0,310.0,8.3,2700.0,1997-11-18,7.5
" ""71851",730.0,98.0,73.0,280.0,7.8,2800.0,1998-12-12,7.5
" ""71851",730.0,93.0,76.0,300.0,8.0,2700.0,1999-12-01,7.4
" ""71851",730.0,90.0,74.0,300.0,8.2,2800.0,2001-12-15,7.3
" ""71851",710.0,90.0,76.0,320.0,8.0,2800.0,2002-10-31,7.5
" ""71851",734.0,103.0,84.0,332.0,12.0,2680.0,2003-11-28,7.59
" ""71851",724.0,94.0,83.0,310.0,11.0,2580.0,2004-12-08,7.63
" ""71851",795.0,99.0,81.0,317.0,12.0,2790.0,2006-11-16,7.36
" ""71851",769.0,94.0,88.0,341.0,12.0,2680.0,2007-01-11,7.32
" ""71851",859.0,106.0,86.0,401.0,11.0,3000.0,2007-12-13,7.65
" ""71854",1578.0,69.0,132.0,775.0,6.0,5000.0,1979-05-21,7.68
" ""71854",1600.0,70.0,130.0,810.0,7.0,5400.0,1983-07-27,6.2
" ""71856",1258.0,138.0,127.0,562.0,9.0,4360.0,1979-06-11,7.35
" ""71856",1256.0,138.0,127.0,562.0,9.0,4400.0,1979-06-12,7.55
" ""71856",1261.0,138.0,127.0,562.0,9.0,4400.0,1979-06-13,7.6
" ""71856",1264.0,138.0,127.0,562.0,9.0,4400.0,1979-06-13,7.6
" ""71856",1300.0,58.0,100.0,580.0,8.8,4100.0,1983-07-27,8.4
" ""72649",1100.0,78.0,120.0,620.0,18.0,3900.0,1988-02-25,8.1
" ""73347",14000.0,290.0,870.0,8100.0,65.0,37000.0,1987-06-17,6.8
" ""73348",12000.0,710.0,800.0,7200.0,39.0,33000.0,1987-06-17,7.5
" ""73402",3100.0,110.0,310.0,1900.0,11.0,10000.0,1986-07-24,8.2
" ""73402",3100.0,110.0,310.0,1900.0,11.0,10000.0,1986-07-24,8.2
" ""73402",2200.0,98.0,200.0,1300.0,9.9,7900.0,1986-08-05,8.2
" ""73402",2200.0,97.0,190.0,1300.0,8.8,7700.0,1986-08-07,8.1
" ""73402",2700.0,170.0,180.0,1400.0,10.0,8300.0,1986-09-09,7.4
" ""73402",2700.0,170.0,180.0,1400.0,10.0,8300.0,1986-09-09,7.4
" ""73403",2300.0,93.0,190.0,1200.0,12.0,7600.0,1986-10-01,8.1
" ""73404",190.0,7.6,25.0,130.0,1.9,870.0,1987-10-05,7.1
" ""73405",1800.0,47.0,150.0,1300.0,5.4,6900.0,1987-04-08,8.2
" ""73425",610.0,44.0,63.0,860.0,1.8,4100.0,1987-05-15,7.2
" ""73425",2300.0,100.0,190.0,1400.0,4.9,7800.0,1987-05-18,7.7
" ""73425",3300.0,97.0,280.0,2000.0,9.0,11000.0,1987-05-22,7.1
" ""73425",2700.0,120.0,220.0,1500.0,11.0,8800.0,1987-06-16,7.8
" ""73425",1500.0,53.0,100.0,880.0,11.0,5000.0,1987-06-05,7.4
" ""73425",1500.0,53.0,100.0,880.0,11.0,5000.0,1987-06-05,7.4
" ""73425",1100.0,52.0,63.0,760.0,10.0,4200.0,1987-07-07,7.5
" ""73425",3600.0,130.0,260.0,1700.0,13.0,11000.0,2018-10-25,6.73
" ""73425",2700.0,130.0,250.0,1700.0,8.0,9000.0,2018-04-09,6.66
" ""73425",3800.0,120.0,270.0,1600.0,13.0,10000.0,2019-10-16,6.5
" ""73426",2900.0,120.0,220.0,1500.0,7.0,9200.0,2018-10-25,6.52
" ""73426",3200.0,130.0,290.0,1800.0,13.0,10000.0,2018-04-09,6.26
" ""73426",2600.0,100.0,200.0,1400.0,6.0,8600.0,2019-10-16,6.31
" ""73427",3800.0,130.0,310.0,2200.0,19.0,12000.0,1988-02-10,7.1
" ""73427",5800.0,350.0,710.0,3300.0,14.0,20000.0,1988-02-17,7.65
" ""73427",3800.0,180.0,390.0,2600.0,16.0,13000.0,1988-02-17,7.65
" ""73427",930.0,4.5,38.0,820.0,4.6,4000.0,1988-02-03,6.7
" ""73427",3800.0,110.0,330.0,3100.0,14.0,14000.0,1988-02-05,6.5
" ""73427",5900.0,260.0,630.0,2900.0,22.0,17000.0,1988-02-06,6.75
" ""73427",7900.0,330.0,820.0,3800.0,20.0,21000.0,1988-02-06,6.75
" ""73480",1500.0,54.0,92.0,1200.0,13.0,6300.0,1988-06-29,8.2
" ""73481",170.0,48.0,56.0,310.0,9.4,2000.0,1988-07-05,7.4
" ""73482",5700.0,170.0,460.0,4200.0,41.0,19000.0,1988-07-20,8.2
" ""73483",3660.0,61.0,166.0,2500.0,19.0,13100.0,2011-12-06,6.4
" ""73484",35000.0,530.0,2500.0,20000.0,130.0,81000.0,1988-07-20,7.3
" ""73485",6800.0,63.0,180.0,5000.0,25.0,22000.0,1988-09-26,7.3
" ""73487",2300.0,73.0,150.0,1500.0,18.0,8000.0,1988-08-18,7.3
" ""73488",22000.0,500.0,1800.0,13000.0,100.0,56000.0,1988-10-10,6.7
" ""73489",11000.0,240.0,890.0,6600.0,66.0,32000.0,1988-10-14,7.8
" ""73490",3400.0,45.0,140.0,3000.0,45.0,12000.0,1988-11-29,8.8
" ""73504",4500.0,42.0,300.0,2500.0,54.0,13000.0,1985-12-11,8.9
" ""73504",5400.0,210.0,430.0,2700.0,60.0,15000.0,1986-10-15,5.8
" ""73504",4900.0,140.0,390.0,2800.0,64.0,14000.0,1986-05-06,6.9
" ""73504",4800.0,130.0,310.0,2600.0,63.0,14000.0,1987-10-26,7.6
" ""73504",6600.0,220.0,520.0,3400.0,78.0,19000.0,1987-03-11,6.8
" ""73537",5500.0,370.0,1000.0,4000.0,27.0,18000.0,1988-02-15,7.4
" ""73537",5700.0,230.0,630.0,2800.0,19.0,16000.0,1988-02-03,6.9
" ""73538",3300.0,180.0,440.0,2100.0,17.0,11000.0,1988-02-23,6.65
" ""73538",3400.0,250.0,560.0,2300.0,22.0,11000.0,1988-02-23,6.65
" ""73538",3200.0,220.0,530.0,2400.0,19.0,11000.0,1988-02-24,6.8
" ""73538",5300.0,380.0,730.0,2800.0,24.0,17000.0,1988-03-03,7.6
" ""73588",980.0,35.0,120.0,570.0,9.5,3500.0,1987-10-29,7.7
" ""73588",980.0,35.0,120.0,570.0,9.5,3500.0,1987-10-29,7.7
" ""73588",1000.0,23.0,110.0,720.0,4.6,4200.0,1987-09-24,7.0
" ""73588",910.0,20.0,100.0,610.0,4.0,3600.0,1987-09-24,7.0
" ""73588",1000.0,23.0,110.0,720.0,4.6,4200.0,1987-09-24,7.0
" ""73588",910.0,20.0,100.0,610.0,4.0,3600.0,1987-09-24,7.0
" ""73588",1200.0,32.0,140.0,650.0,6.3,4200.0,1987-09-28,6.8
" ""73588",1200.0,32.0,140.0,650.0,6.3,4200.0,1987-09-28,6.8
" ""73589",5500.0,230.0,580.0,3100.0,6.8,17000.0,1988-03-22,7.0
" ""73589",4400.0,320.0,1100.0,3700.0,17.0,22000.0,1988-03-22,7.0
" ""73589",3700.0,170.0,580.0,1600.0,15.0,11000.0,1988-03-23,6.6
" ""73672",300.0,29.0,38.0,170.0,6.0,1300.0,1984-08-29,7.4
" ""73672",74.0,14.0,12.0,50.0,7.8,440.0,1984-09-10,9.1
" ""73672",130.0,16.0,18.0,79.0,9.2,650.0,1984-09-19,7.9
" ""73672",280.0,36.0,46.0,160.0,7.0,1300.0,1984-09-05,7.9
" ""73832",189.0,10.0,15.0,180.0,3.0,1020.0,1970-10-16,8.5
" ""73832",1023.0,62.0,85.0,786.0,6.0,4349.0,1970-12-10,7.6
" ""73832",114.0,6.0,9.0,146.0,5.0,784.0,1970-07-28,7.8
" ""73832",150.0,7.8,14.0,150.0,0.3,800.0,1987-05-07,7.9
" ""73833",3580.0,219.0,368.0,1492.0,4.0,1258.0,1970-10-22,8.1
" ""73833",994.0,55.0,84.0,720.0,7.0,4126.0,1970-10-27,8.5
" ""73833",477.0,9.0,16.0,380.0,3.0,2121.0,1970-06-08,7.5
" ""73833",76.0,39.0,8.0,97.0,7.0,787.0,1970-07-21,7.3
" ""73833",1100.0,24.0,83.0,780.0,3.6,4200.0,1987-05-06,8.1
" ""74255",624.0,156.0,70.0,363.0,5.0,2860.0,1981-10-06,7.6
" ""74255",552.0,112.0,48.0,339.0,6.0,2540.0,2009-05-11,7.75
" ""74306",61.0,6.0,6.0,40.0,3.0,306.0,1969-10-24,4.1
" ""74306",150.0,32.0,22.0,62.0,6.0,679.0,1969-11-24,7.6
" ""74306",70.0,5.0,7.0,38.0,2.0,281.0,1969-09-10,4.6
" ""74306",70.0,3.0,4.0,38.0,4.0,261.0,1969-09-19,5.8
" ""74306",162.0,41.0,25.0,58.0,6.0,706.0,1971-01-12,7.9
" ""74306",154.0,32.0,24.0,54.0,6.0,685.0,1974-02-05,8.21
" ""74306",117.0,5.0,6.0,60.0,1.0,429.0,1977-12-08,5.53
" ""74306",160.0,32.0,20.0,54.0,6.0,640.0,1977-08-31,8.05
" ""74306",160.0,42.0,25.0,55.0,5.0,770.0,1978-12-08,8.08
" ""74306",154.0,32.0,24.0,54.0,6.0,685.0,1979-01-16,8.21
" ""74306",157.0,40.0,25.0,59.0,6.0,740.0,1979-05-22,8.31
" ""74306",170.0,44.0,28.0,68.0,6.4,790.0,1983-06-16,7.9
" ""74306",150.0,43.0,25.0,54.0,6.2,740.0,1983-06-28,6.9
" ""74306",150.0,47.0,26.0,56.0,6.0,750.0,1983-07-26,7.2
" ""74306",154.0,29.0,22.0,67.0,4.0,795.0,2009-06-23,7.25
" ""74309",721.0,31.0,57.0,412.0,3.0,2650.0,1981-11-23,4.6
" ""74309",229.0,13.0,20.0,109.0,3.0,850.0,1981-11-26,5.3
" ""74309",136.0,62.0,35.0,78.0,4.0,1070.0,1981-12-01,3.9
" ""74309",79.0,23.0,9.0,41.0,3.0,460.0,1981-12-14,4.6
" ""74309",74.0,22.0,9.0,43.0,3.0,440.0,1981-12-03,5.3
" ""74309",68.0,49.0,19.0,67.0,7.0,690.0,1982-02-18,8.1
" ""74309",64.0,63.0,13.0,42.0,4.0,610.0,1982-02-02,8.0
" ""74309",110.0,24.0,11.0,102.0,8.0,710.0,1982-02-04,8.25
" ""74309",58.0,74.0,22.0,48.0,6.0,740.0,1982-02-04,8.25
" ""74309",87.0,43.0,19.0,81.0,7.0,720.0,1982-05-13,8.2
" ""74309",174.0,23.0,5.0,223.0,6.0,1150.0,1982-07-01,8.7
" ""74309",100.0,16.0,7.6,83.0,7.1,570.0,1983-06-16,8.4
" ""74309",100.0,16.0,7.6,83.0,7.1,570.0,1983-06-16,8.4
" ""74309",90.0,21.0,8.8,88.0,6.5,600.0,1983-07-26,8.4
" ""74309",97.0,45.0,16.0,80.0,6.7,710.0,1983-08-18,7.2
" ""74309",96.0,40.0,18.0,80.0,2.0,720.0,1983-08-23,7.4
" ""74309",93.0,38.0,34.0,59.0,4.0,743.0,2009-06-23,7.75
" ""74309",110.0,37.0,16.0,73.0,6.1,700.0,2018-11-29,7.68
" ""74309",110.0,36.0,15.0,75.0,6.1,710.0,2019-10-17,7.83
" ""74310",64.0,67.0,13.0,44.0,5.0,620.0,1982-10-25,7.9
" ""74310",136.0,63.0,21.0,79.0,5.0,800.0,1982-10-26,7.8
" ""74310",685.0,18.0,46.0,362.0,3.0,2200.0,1982-09-20,5.5
" ""74310",55.0,64.0,0.1,40.0,5.8,950.0,1983-07-26,11.4
" ""74310",56.0,41.0,8.0,38.0,4.7,430.0,1983-08-18,7.0
" ""74310",45.0,23.0,8.0,32.0,4.0,438.0,2009-06-23,7.2
" ""74310",55.0,31.0,8.7,33.0,3.6,410.0,2018-11-29,7.46
" ""74310",59.0,25.0,7.6,27.0,3.6,410.0,2019-10-17,7.39
" ""74311",150.0,60.0,60.0,80.0,14.0,1200.0,1983-04-20,7.9
" ""74311",43.0,0.5,2.3,38.0,0.3,230.0,1983-08-24,6.43
" ""74311",67.0,30.0,5.8,34.0,0.4,370.0,1983-08-24,6.43
